Finished,IMC,atn_interested,atn_hostile,atn_distracted,atn_nervous,atn_enthusiastic,atn_determined,atn_excited,atn_proud,atn_upset,atn_irritable,atn_strong,atn_paperclip,atn_alert,atn_active,atn_guilty,atn_ashamed,atn_afraid,careful_check,female_clear,male_clear,female_med,female_dark,male_med,male_dark,time_firstclick,time_lastclick,time_submit,ad_describe,adrate_bad,adrate_unfavorable,adrate_lowqual,adrate_negative,adrate_unattract,adrate_useless,adrate_awful,adrate_notapprop,adrate_ineffective,adrate_unconvinc,product_unsatisfac,product_lowqual,product_bad,product_dislike,product_awful,product_negative,product_unfavorable,product_common,product_useless,product_worthless,product_notunique,product_inexpensive,model_competent,model_pushy,model_genuine,model_professional,model_credible,model_fake,model_follower,model_sincere,model_moral,model_assertive,model_charm,model_suspicious,model_peaceful,model_calm,model_subordinate,model_knowledgeable,model_sociable,model_trustworthy,model_honest,model_friendly,model_reliable,model_manipulative,model_experienced,model_respectful,model_phony,model_familiar,model_nosecret,model_mysterious,model_known,model_natural,model_notweird,model_clear,model_attract,model_classy,model_sexy,model_beautiful,model_elegant,model_warm,Q13,recommend,wtb,value_assess,ads_trust,ads_goalinform,ads_informative,ads_truthful,ads_reliablesource,ads_truepicture,ads_accuratelyinformedby,ads_essentialinfo,p_glasses,p_shade,p_pupilvis,gender,age,home_lang,english_length_nohome,wear_glasses,employment,annual_income,education,p_hypoth,Q42
1,,,,,,,,,,,,,1,,,,,,1,1,,,,,,27.777,27.777,33.435,"A woman in a plaid shirt standing in front of a set of patio furniture, grey in colour.  The products were tastefully placed, the information was simple, and the ad wasn't cluttered or 'loud'",1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,3,1,1,3,4,7,6,6,4,5,3,4,4,4,5,5,2,3,7,2,6,7,4,4,7,4,2,5,7,2,5,5,3,4,7,6,6,6,6,4,4,4,6,1,6,2,400,3,2,2,2,2,2,2,2,1,3,3,2,47,English,,1,2,2,3,How much a person notices in an advertisement,1
1,,,,,,,,,,,,,1,,,,,,1,,,1,,,,0,0,38.192,A set a outside all weather furniture with a young lady in the picture who approve of the furniture...,2,2,2,2,2,2,2,2,2,2,3,4,3,3,3,3,3,3,3,4,3,4,5,5,5,5,5,2,4,5,5,4,5,3,5,5,4,5,5,5,5,5,5,5,5,5,3,5,5,3,5,5,5,5,6,6,6,6,6,6,1,6,2,55,4,3,3,4,4,3,4,2,2,1,3,1,62,english,all my life,1,5,3,5,How well do you observe,1
1,,,,,,,,,,,,,1,,,,,,1,,,,,1,,0,0,25.366,"it's and advert for outdoor deck furniture, the ad says its very comfortable and stylish and durable, looks like it's a nice set would be interested in looking at in closer if it was available where I shop, the only thing that I would be worried about would be the price it looks like it would be kind of pricey.",1,1,1,1,1,2,2,2,2,2,2,1,2,1,1,1,1,1,2,1,3,1,6,6,6,6,5,3,3,6,4,6,6,1,7,7,4,6,6,4,5,6,4,4,5,6,2,4,2,1,4,6,7,6,5,4,4,5,4,5,1,4,3,499,3,2,2,4,4,4,4,4,2,1,3,2,48,english,,1,4,5,3,people's aditudes about advertising,1
1,,,,,,,,,,,,,1,,,,,,1,,,,1,,,2.185,2.185,15.305,"a woman and some furniture in the back, the woman appears to be telling a story about the product",4,1,1,5,5,4,1,3,6,5,4,1,2,1,7,5,1,7,7,6,4,3,7,7,2,3,6,2,5,6,4,1,7,1,2,5,6,5,1,2,6,1,1,1,3,7,2,3,6,1,4,4,4,1,5,3,3,7,5,6,1,6,2,95,3,1,1,4,4,1,5,2,1,4,3,1,26,English,,2,6,1,3,,1
1,,,,,,,,,,,,,1,,,,,,1,,,1,,,,0,0,21.823,"The furniture looks nice, and I like the shirt the woman is wearing, but for some reason I found the sunglasses extremely distracting, and out of place.  I also did not like the ""quote"" above the woman.",3,3,4,3,4,3,2,2,4,4,3,4,3,2,2,4,3,5,3,4,5,4,4,5,5,4,5,6,4,5,5,4,4,5,5,4,4,4,3,3,4,3,4,4,4,4,6,3,3,4,4,3,3,4,5,4,3,4,3,2,1,4,5,1000,5,3,3,4,5,4,4,3,1,5,5,2,29,English,,1,7,5,2,the effectiveness of the ad,1
1,,,,,,,,,,,,,1,,,,,,1,,,,,,1,11.483,11.483,24.816,"A guy with good looking glasses and a smile, a white shirt and red jacket",4,2,1,1,2,6,3,4,2,4,1,2,7,6,4,3,6,6,1,1,7,4,7,1,7,6,3,1,3,2,2,5,7,6,6,4,2,6,3,6,5,4,4,3,4,7,4,4,2,2,1,5,5,5,4,7,3,4,6,6,1,5,3,120,3,1,2,5,5,3,1,4,1,2,2,1,23,Spanish,8 years,2,3,1,2,it was about examining a photo of an advertisement and rating the ad,1
1,,,,,,,,,,,,,1,,,,,,1,,1,,,,,0,0,19.99,"wicker sofa , it was right to the point and i didn't need to waste any time",3,3,3,3,3,2,3,2,2,2,3,3,3,3,3,3,3,4,2,3,4,5,5,5,5,5,5,3,4,5,5,4,5,3,6,6,4,4,5,5,5,5,5,3,5,6,3,6,5,3,5,5,6,6,4,4,3,3,3,5,1,5,3,200,4,2,3,4,4,4,4,3,2,1,1,1,60,english,,2,1,3,1,advertising,1
1,,,,,,,,,,,,,1,,,,,,1,,,,1,,,0,0,15.256,It's an advertisement for a wicker chair set.  It says it's the right choice because it's my choice and there is a hipster woman standing there with her arms crossed and glasses.  ,3,3,6,3,3,4,3,1,6,4,4,5,4,4,3,3,3,6,3,6,7,6,4,4,3,2,4,5,4,3,4,5,4,4,5,5,3,4,4,4,4,5,5,4,3,6,4,3,4,2,5,5,3,6,6,4,3,6,1,3,1,1,5,250,4,5,4,3,4,2,4,4,1,5,1,2,33,English,,1,1,3,5,"Not sure, perception of others?",1
1,,,,,,,,,,,,,1,,,,,,1,,,1,,,,0,0,16.536,it looked like any other furniture ad. I saw a lady and some furniture. It was okay.,2,2,3,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,6,6,6,6,6,4,4,6,6,6,6,3,6,6,4,6,6,6,6,6,6,3,6,6,3,6,6,4,6,6,6,6,5,5,5,6,5,5,1,6,2,999,4,4,4,4,4,4,4,4,2,1,2,1,40,english,40,2,1,5,4,no idea,1
1,1,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,1,,,,,,1,1,,,,,,10.226,10.226,12.479,I saw a wicker outdoor patio set. There was a picture of a woman wearing a plaid shirt saying this set is the right option to buy. It was a pretty basic ad with no mention of the price of the furniture set or what store this ad is for.,4,5,5,3,4,5,4,3,5,4,3,3,3,4,2,3,4,5,3,4,5,4,4,5,5,4,4,5,4,5,5,4,4,3,5,5,4,4,5,4,5,6,4,3,4,4,4,5,4,3,3,6,5,5,5,4,4,5,4,5,1,5,3,250,4,3,3,3,4,3,3,3,1,2,2,2,37,English,37 years,2,2,2,3,How trustworthy a person looks in advertising.,1
1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,1,,,,,,1,,,,,1,,0,0,20.948,"A guy in front of a chair, text on the left side. ",2,2,1,2,2,2,1,1,2,2,2,2,1,1,2,2,2,2,1,3,2,4,5,5,5,6,6,1,5,2,6,4,4,4,5,6,5,6,6,6,7,6,4,6,5,5,5,5,6,3,4,5,2,5,5,6,6,5,5,6,1,6,2,125,2,2,1,1,1,2,2,1,1,4,4,2,38,english,,2,1,4,5,advertisings,1
1,,,,,,,,,,,,,1,,,,,,1,,,,,,1,12.715,12.715,24.585,a man in front that i have no idea why he is there. sunglasses that cover his eyes. a set of patio furniture in wicker with dark grey cushions. the man was irritating and did not ad to the advertisement. otherwise a cute set of chairs,6,6,6,6,6,6,6,3,7,7,4,4,4,3,3,3,3,6,4,4,6,5,2,2,3,3,1,6,6,2,4,3,1,6,4,4,4,2,3,2,2,2,2,6,2,2,6,1,3,4,2,2,2,3,1,1,1,1,1,1,1,2,6,200,4,5,5,4,5,5,5,4,1,5,5,2,32,french,20 years,1,1,3,5,perception of a product depending on a person in the ad,1
1,,,,,,,,,,,,,1,,,,,,1,,,1,,,,0,0,26.057,"Was not impressed by the add. The girl looked out of place and not natural, the saying above her head just didn't set to mood for the ad. ",7,7,7,4,7,7,7,4,7,7,4,4,4,4,3,4,4,4,4,4,4,3,1,5,1,1,1,7,7,4,3,2,2,6,4,4,5,3,4,4,2,3,4,5,1,4,7,1,3,2,2,1,1,1,2,2,2,2,2,2,1,1,7,600,5,5,5,5,4,4,4,4,1,5,5,1,30,english,,2,6,3,1,Either the sofa set or how horrible the actor was,1
1,,,,,,,,,,,,,1,,,,,,1,,,,1,,,0,0,22.223,i SAW NICE WICKER SEATING WITH NICE CUSHIONS AND A LADY WEARING SUN GLASSES. IT LOOK GREAT .,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,3,7,5,7,6,7,1,2,6,6,6,6,2,7,7,6,6,7,7,6,7,7,1,6,6,6,7,4,5,4,7,6,5,6,7,5,6,7,6,1,6,2,550,3,2,1,2,2,2,2,2,1,3,2,2,40,ENGLISH,,1,4,4,2,WICKER SEATING SET,1
1,,,,,,,,,,,,,1,,,,,,1,,,,,,1,0,0,52.465,"A man with sunglasses on, standing with his arms folded in front of a 4 piece wicker set",1,1,2,1,1,2,2,2,3,2,1,1,2,2,1,2,2,2,1,2,1,2,7,7,7,5,6,1,3,6,7,4,7,1,6,6,4,6,6,7,7,7,7,1,6,7,1,6,6,2,6,7,7,6,7,6,4,5,4,7,1,7,1,500,2,1,2,2,2,2,2,2,1,4,4,2,45,English,,2,1,6,4,truthfulness in advertising,1
1,,,,,,,,,,,,,1,,,,,,1,,1,,,,,0,0,64.393,"A man with arms crossed says ""It is my choice because it is the right chose"".  This is a bit confusing or awkward.  The ad is about outdoor patio furniture that is comfortable and of high quality.",3,3,3,2,2,2,2,3,3,3,1,2,1,2,1,1,1,3,1,1,4,2,5,1,3,3,3,6,3,3,4,7,1,5,3,3,2,5,3,3,4,3,4,6,3,3,5,3,6,3,1,3,3,5,2,2,1,1,1,1,1,6,4,595,4,4,2,3,2,4,3,4,1,2,4,1,47,English,,1,1,6,4,Truthfulness in advertising,1
1,,,,,,,,,,,,,1,,,,,,1,,,1,,,,0,0,35.511,Ad for wicker patio furniture featuring a young woman wearing a plaid shirt and sunglasses.,5,4,4,4,4,3,3,3,4,4,2,3,3,3,3,3,3,4,1,3,5,4,5,5,5,3,4,4,3,4,5,5,4,1,6,6,5,5,6,4,5,5,4,3,4,5,4,6,5,3,5,5,4,5,5,3,4,4,3,5,1,5,4,600,4,3,3,3,4,4,3,2,1,5,5,2,38,English,,1,1,4,5,How does the attractiveness of the person selling the product affect your perceptions of the product,1
1,,,,,,,,,,,,,1,,,,,,1,,,,,1,,0,0,17.973,"There is a man with transition lens sunglasses standing in front of an image of wicker chairs. He says that it is ""[his] choice, because it is the right choice"" of chairs. ",6,4,7,3,5,4,4,4,6,5,3,3,3,3,3,3,3,3,3,3,1,4,4,4,3,4,3,6,5,3,4,3,3,4,6,6,6,4,4,5,4,5,3,3,3,5,5,2,4,4,3,4,2,4,2,1,1,2,1,2,1,1,6,250,4,4,4,4,5,3,4,3,1,4,3,1,21,English,,1,6,1,3,People's reactions to advertising,1
1,,,,,,,,,,,,,1,,,,,,1,,,,,1,,8.759,19.824,21.719,it is an ad for out door furniture with a man showing an outdoor sofa with cushions telling that it is a right choice what you like,2,3,3,2,3,3,3,2,3,4,1,2,2,2,4,2,2,3,2,3,3,3,6,7,5,4,6,2,3,6,6,4,5,2,7,7,4,5,5,6,7,6,6,3,5,7,1,5,7,1,5,5,7,7,5,5,4,3,4,5,1,5,3,180,2,1,1,2,1,2,2,2,1,2,3,2,30,english,,2,2,3,5,about what people think about advertisment,1
1,,,,,,,,,,,,,1,,,,,,1,,,,1,,,0,0,28.774,It's an ad for outdoor furniture.  It shows a woman and quotes her as saying that this is her choice because it's the right choice.,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,4,7,1,2,7,7,5,7,1,7,7,4,7,7,7,7,7,7,1,4,7,1,4,1,1,1,7,7,7,7,7,4,7,7,7,1,7,1,1600,3,2,2,3,3,3,3,3,2,1,5,2,52,English,,2,1,4,2,reliability of advertising,1
1,,,,,,,,,,,,,1,,,,,,1,1,,,,,,43.242,45.017,4.281,    ,5,6,5,2,2,5,7,1,3,6,6,2,1,4,3,6,5,2,1,3,6,5,6,1,2,4,3,6,5,1,2,4,7,6,2,3,1,4,6,2,3,5,6,3,1,4,6,7,2,1,4,3,6,5,2,5,3,7,4,6,1,6,6,360,4,1,3,2,4,3,1,2,1,1,2,1,33,English,,2,1,4,5,,1
1,,,,,,,,,,,,,1,,,,,,1,,,1,,,,0,0,20.845,A woman is advertising a set of patio furniture with some of the details ,3,3,4,2,2,3,2,3,3,3,3,4,2,3,3,4,3,3,4,3,3,4,6,4,5,5,4,2,5,5,4,5,5,2,5,4,5,6,6,6,7,6,6,6,5,6,2,6,6,5,3,5,4,5,5,5,6,5,6,5,1,6,2,500,2,2,2,2,1,1,3,3,1,2,2,2,24,english,,1,1,3,5,Types of advertisements,1
1,,,,,,,,,,,,,1,,,,,,1,,,,,,1,0,0,3.363,  ,4,1,3,7,5,4,3,5,1,3,5,1,6,3,4,1,2,7,5,2,6,4,2,6,2,5,3,1,6,4,1,1,6,4,3,5,7,5,4,3,4,6,5,1,3,4,1,5,1,3,7,6,3,3,3,5,5,3,1,5,1,7,2,500,3,3,1,2,5,5,2,4,1,4,5,1,38,English,,2,1,4,5,       ,1
1,,,,,,,,,,,,,1,,,,,,1,,1,,,,,0,0,36.125,I saw an advertisement about outdoor seating and a person being happy about this selection.  The ad makes you want to buy this product.,3,2,2,2,3,3,2,2,1,1,1,2,2,1,1,2,2,3,2,3,2,2,6,5,4,6,6,4,2,5,6,4,6,2,6,7,4,5,6,6,5,6,6,2,5,6,4,6,5,4,4,5,6,6,6,5,4,5,7,6,1,7,2,552,3,3,2,2,3,3,2,4,2,1,1,1,37,English,,1,7,1,5,To find out our feelings about the advertisement?,1
1,,,,,,,,,,,,,1,,,,,,1,,,1,,,,0,0,29.82,"attractive furniture, pretty model, but she is dressed very casually, I wouldnt have expected flannel. ",2,2,3,2,1,1,2,3,2,2,3,3,2,2,2,1,1,3,1,3,3,3,5,7,6,3,5,3,4,4,4,5,4,3,4,5,4,4,4,4,4,5,4,4,4,4,3,3,5,3,5,6,4,6,7,5,5,6,3,5,1,4,4,400,4,2,2,3,3,3,3,2,2,1,1,2,55,english,,1,1,4,3,how our perception of the product is affected by the person in the picture ? ,1
1,,,,,,,,,,,,,1,,,,,,1,,,,1,,,0,0,50.849,A woman in a plaid shirt with sunglasses on extolls the advantages of a wicker patio set.  The set is said to be comfy and durable.,5,5,6,4,5,4,4,7,7,6,2,3,2,2,2,2,2,4,1,2,5,2,2,4,1,1,1,7,5,2,5,5,2,6,5,5,5,3,6,3,3,6,3,4,1,3,7,1,2,5,1,1,1,1,6,1,2,5,1,2,1,6,4,600,4,2,4,3,2,4,4,4,1,4,5,2,47,English,,1,1,6,5,Whether I trust the person selling in the ad.,1
1,,,,,,,,,,,,,1,,,,,,1,,,,,,1,0,0,22.796,I have never seen this. But it doesn't really make sense. The man in the ad didn't seem to fit the profile of one who is excited about a wicker set.,6,6,7,6,4,6,6,5,6,6,3,5,4,4,4,4,5,6,5,5,5,2,1,7,1,2,2,6,4,4,3,4,4,7,6,6,4,2,6,3,3,7,2,6,3,6,7,2,6,2,2,2,4,2,6,4,4,5,3,4,1,3,5,600,4,4,3,4,4,4,3,2,1,5,4,2,32,English,,1,1,6,5,Peoples ability to judge ads?,1
1,,,,,,,,,,,,,1,,,,,,1,,,,,1,,3.198,38.67,43.331,A man enjoying what he says about life and the product on his back,5,5,4,2,1,2,6,2,5,4,5,1,7,6,1,1,1,7,3,3,6,6,4,5,7,4,1,2,1,3,7,6,2,5,4,4,4,4,1,1,1,6,3,5,7,4,6,3,7,6,6,1,5,5,5,3,3,5,6,3,1,4,4,200,1,5,5,1,2,2,5,3,1,2,2,1,29,English,,1,1,2,4,data collection of advertisement thoughts,1
1,,,,,,,,,,,,,1,,,,,,1,1,,,,,,2.04,10.681,23.274,A woman dressed up like she was taking sun advertising furniture for the garden,3,1,2,1,5,2,4,4,2,3,6,2,6,1,4,3,4,4,1,7,2,4,4,7,5,6,6,1,7,3,2,7,6,6,4,2,4,6,5,5,2,6,2,2,4,5,1,5,3,2,7,6,4,6,5,2,2,7,6,5,1,5,6,260,4,2,2,5,4,1,4,3,1,1,1,1,22,english,,2,2,1,3,a survey regarding my thoughts on advertisement,1
1,,,,,,,,,,,,,1,,,,,,1,,,1,,,,0,0,39.524,"There is wicker furniture and a woman in a plaid shirt with really dark glasses, she seems out of place with what the ad is for",4,4,4,4,4,4,4,4,5,5,4,4,3,3,3,3,3,5,4,4,5,5,4,4,4,3,3,4,5,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,3,4,3,3,4,4,3,4,3,3,4,3,4,1,5,3,250,3,3,3,2,3,2,3,2,1,5,5,2,47,english,,2,1,3,5,advertising perception,1
1,,,,,,,,,,,,,1,,,,,,1,,1,,,,,6.01,6.01,9.792,the advertiser tried to convince me that buying furniture was the right choice by giving random lines,2,3,2,6,7,1,7,5,5,3,6,7,6,7,6,3,2,6,6,5,5,5,3,3,2,2,1,1,5,5,1,2,3,3,5,2,4,4,4,6,1,4,5,4,4,2,6,4,4,6,2,5,3,5,2,1,1,3,2,4,1,3,4,220,3,2,1,1,2,2,1,1,1,1,5,1,28,French,12 years,2,3,1,4,,1
1,,,,,,,,,,,,,1,,,,,,1,,,,,1,,1.37,2.011,102.32,"the person at the front is hiding his face and is not trustworthy to me, also his comments are very predictable",7,7,5,7,5,6,7,7,7,7,6,7,7,1,6,7,5,6,7,7,6,7,1,1,2,1,1,1,6,2,1,4,1,1,2,4,1,6,1,7,5,2,1,5,4,2,2,4,1,5,7,5,6,5,4,2,4,4,5,3,1,2,2,150,1,2,4,1,1,1,3,1,1,4,4,1,22,english,,2,6,1,3,verifying advertisement truthfulness,1
1,,,,,,,,,,,,,1,,,,,,1,,1,,,,,0,0,7.25,Its for quality wicker furniture and has a smiling guy. ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,1,1,7,7,5,7,1,7,7,4,6,7,7,7,7,7,1,7,7,1,4,7,1,4,7,7,7,4,4,4,4,4,4,1,7,2,350,4,4,4,4,4,4,4,3,1,1,2,2,28,English,,1,2,3,3,idk,1
1,,,,,,,,,,,,,1,,,,,,1,,,,1,,,0,0,58.017,"I saw a coach and a chair made of wicker. The cushions and pillows were gray. It seems to be on a patio...there was a fence behind the set. On the right there was a woman, wearing a red plaid shirt. She was wearing sunglasses and I thought she looked odd with those glasses. The ad itself just quickly described the set, telling how stylish it was. It looked like something we would see in a Rona catalog.",3,4,4,3,3,5,3,4,4,3,4,3,3,3,3,4,4,5,4,4,5,4,4,5,2,3,3,6,4,3,4,4,3,5,6,6,4,3,6,4,4,5,3,4,3,4,5,2,5,6,2,3,2,4,6,3,5,4,2,4,1,5,6,550,3,2,2,2,2,3,2,2,1,4,4,2,50,French,30 years,2,7,2,3,"Well I'm not sure. I think maybe it was about what kind of feeling were generate from seeing a person who looks ''out of place'' in a common pub, how it affected my feeling about the ad itself, if it took away or changed how I felt about the product being advertised.",1
1,,,,,,,,,,,,,1,,,,,,1,,,,,,1,5.592,5.592,46.482,a nice set of wicker furniture set on a nice backyard deck. i liked how it was set up on the patio. ,2,2,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,2,1,1,1,3,7,6,7,7,7,1,2,5,6,4,7,1,6,6,3,6,6,6,5,6,6,2,5,6,1,3,7,5,4,6,6,6,6,6,4,5,3,6,1,6,2,650,3,4,5,5,4,4,4,5,1,5,3,2,47,english,,1,1,5,5,perception of a person in an advertisment ,1
1,,,,,,,,,,,,,1,,,,,,1,,,1,,,,0,0,30.8,"all weather wicker seating is durable ,stylish and comfortable, with plush cushions and pillows",3,3,3,2,3,2,2,2,3,3,3,2,2,3,2,2,2,2,2,2,3,3,5,4,5,5,5,3,5,5,5,6,5,3,5,6,5,5,6,5,5,5,5,6,6,6,5,6,4,4,5,5,5,6,5,5,5,5,5,6,1,5,5,200,4,3,3,3,3,4,4,3,1,4,4,1,37,english,,1,1,4,4,ads,1
1,,,,,,,,,,,,,1,,,,,,1,,,,,1,,0,0,18.101,"Attractive setting that leads to thoughts of a relaxing evening relaxing on the patio with friends or family. The guy and his accompanying comment were completely unnecessary and detracted from the overall aesthetic, however.",3,4,2,3,2,3,3,4,5,4,3,4,3,3,2,2,3,6,5,5,6,5,3,3,1,2,2,6,5,3,4,4,2,6,3,3,4,2,3,1,2,3,2,5,3,3,7,1,5,3,4,4,2,6,2,2,2,2,2,2,1,5,3,700,4,2,2,2,3,3,2,2,1,4,3,1,30,English,all my life,2,1,3,5,"Trying to determine the effectiveness of including human beings in advertisements, particularly the unique effects of those who may be oddly dressed for such a purpose or those wearing slightly feature-obscuring accessories such as shady glasses.",1
1,,,,,,,,,,,,,1,,,,,,1,,,,1,,,0,0,17.479,"It's an advertisement for a wicker patio set. It has a young woman in the foreground with sunglasses on and a quote saying something along the lines of ""it's the right choice, because it's my choice"". Seems like the person and the quote is a bit misplaced from the product. ",4,4,4,3,3,4,3,5,4,4,4,3,3,3,3,2,3,4,5,3,3,4,4,5,5,4,3,4,5,5,4,5,5,2,6,5,4,5,6,5,4,6,4,4,4,4,4,5,4,3,4,4,6,6,6,5,6,6,3,6,1,5,6,200,2,2,2,2,2,3,2,2,1,5,5,1,31,english,all my life,2,1,3,5,No idea!,1
1,,,,,,,,,,,,,1,,,,,,1,,,,1,,,0,0,25.852,"A patio furniture set with grey cushions being advertised, a woman in a red shirt and sun glasses pictured on the right of the furniture set with what seems like a quote said from her stated above her picture and a couple of sentences related to the patio furniture meant to sell the product. Overall I thought it was a little overboard to sell a patio set.",4,4,4,4,3,4,4,4,4,4,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,4,5,4,4,5,5,4,4,4,5,4,4,5,4,4,5,4,4,4,4,4,4,4,4,3,4,4,4,5,4,4,5,4,4,1,4,3,199,3,3,3,3,3,4,3,3,1,3,3,1,32,English,,1,3,1,3,Perceptions about advertising,1
1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,1,,,,,,1,,,1,,,,0,0,4.478,A woman with sunglasses is giving her oppinion about a set of furniture at the back ,2,2,3,3,1,1,2,3,2,2,3,2,3,3,2,3,3,1,2,2,4,4,6,4,5,4,5,3,4,5,5,4,5,3,5,4,6,5,5,4,4,5,4,5,5,5,3,5,5,4,6,6,5,7,5,6,5,5,4,5,1,4,4,400,4,4,3,4,3,4,3,4,1,2,2,2,34,English,,2,1,4,6,It was about the perception of the costumer for the advertisement,1
1,,,,,,,,,,,,,1,,,,,,1,1,,,,,,8.597,8.597,10.273,it is a furniture add that says whatever we choose is gonna be the best choice. The add is a little basic and does not give any information about the store or brand it represents. I would not be able to say who the add was for,7,6,7,6,7,7,6,4,7,7,4,5,5,4,4,6,7,7,5,5,7,4,2,7,5,5,6,2,5,4,6,5,5,2,7,7,6,3,6,5,5,6,5,2,3,6,4,6,7,1,2,6,6,6,4,5,4,4,3,3,1,1,7,1500,3,4,4,4,3,3,4,4,1,1,2,1,24,english,,2,1,4,6,furniture store,1
1,,,,,,,,,,,,,1,,,,,,1,,,,,,1,5.101,5.101,22.696,"its weird, and a little confusing. the ad talks about the wicker furniture and how comfortable and plush it is. The guy in the plaid shirt and sunglasses is confusing, almost like it is an ad for the glasses as that mostly what i noticed.",6,7,6,3,6,6,6,4,7,5,7,7,7,7,7,4,7,4,6,6,4,7,4,7,2,1,4,6,4,1,6,4,1,1,6,6,3,4,4,6,6,6,4,3,3,6,5,2,6,1,3,4,2,2,2,2,1,4,1,4,1,4,4,199,3,2,2,3,4,2,3,2,1,2,5,2,31,engish,,2,1,3,4,how people view advertisements,1
1,,,,,,,,,,,,,1,,,,,,1,,1,,,,,3.804,13.836,15.224,"It's an ad for furniture. I found the saying ""It's my choice because it's the right choice"" to be a bit odd.",4,4,4,3,4,4,4,4,4,4,3,3,3,2,2,2,3,3,4,4,2,2,5,3,4,4,4,3,3,4,5,6,4,4,4,5,3,5,5,4,4,4,4,4,5,5,4,4,5,3,3,4,4,4,5,5,4,4,4,4,1,5,4,200,3,2,2,3,3,3,3,2,1,3,3,2,32,English,,1,3,2,5,Perceptions of ads,1
1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,1,,,,,,1,,,1,,,,0,0,70.802,"A picture of patio furniture in outdoor setting. It is wicker with grey cushions. There is also a woman in the foreground that says ""It is my choice, because it is the right choice."" The furniture looks very stylish and comfortable. I would choose it.",1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,3,1,2,3,4,6,4,5,5,6,1,4,5,5,4,5,1,5,5,4,4,5,4,4,5,5,1,4,5,1,4,5,3,4,6,7,5,7,6,4,7,5,6,1,7,1,550,3,2,2,3,2,2,2,2,1,3,3,2,66,English,all my life,1,1,4,5,"Whether advertising tells the whole story or not. If enough information is given, we can make informed choices. However, it has to be in relation to other products and advertising. It also depends on what exactly you're looking for. This would not suit all people.",1
1,,,,,,,,,,,,,1,,,,,,1,,,,,1,,0,0,3.554,,5,4,2,1,4,6,4,3,3,5,6,1,4,3,2,2,3,6,6,6,3,7,5,1,3,3,3,1,4,5,3,1,5,2,7,5,4,1,3,6,4,3,1,6,4,3,7,4,1,3,6,3,2,2,1,6,3,4,2,5,1,5,3,450,1,4,3,2,3,2,1,1,1,3,3,1,43,English,,2,1,3,5,,1
1,,,,,,,,,,,,,1,,,,,,1,1,,,,,,0,0,81.812,"Advertisement for a wicker seat set that had gray cushions sitting on a deck and a woman in glasses and a plaid shirt next to it. Ad did not particularly interest me, not in the market for such things.",3,4,3,4,2,3,3,2,5,5,4,2,2,3,2,2,2,5,3,3,6,4,5,6,6,5,5,3,4,5,5,3,6,1,6,6,5,4,6,5,6,7,4,3,4,6,4,7,6,1,6,7,7,7,7,6,7,7,7,7,1,4,5,200,4,4,4,4,5,5,5,5,1,1,5,1,33,English,,1,1,3,4,Advertising,1
